Customer ID,InvoiceDate,Recency,Lifespan,Frequency,Monetary,TotalItems,AvgBasketSize,AvgSpendPerInvoice,R_Score,F_Score,M_Score,RFM_Score,Segment
12659.0,2011-11-10 11:53:00,30,0,1,91.68,105,105.0,91.68,4,1,1,411,Others
12660.0,2011-11-28 13:26:00,11,0,1,245.1,127,127.0,245.1,5,1,1,511,New Customer
12662.0,2011-12-09 11:59:00,1,372,11,3849.78,2058,187.0909090909091,349.98,5,5,5,555,Champion
12664.0,2011-12-01 17:07:00,8,314,9,4881.88,1203,133.66666666666666,542.4311111111111,5,5,5,555,Champion
12665.0,2011-01-19 08:34:00,325,0,1,63.0,37,37.0,63.0,1,1,1,111,At Risk
12667.0,2011-10-12 17:00:00,58,0,1,620.13,395,395.0,620.13,3,1,3,313,Others
12668.0,2011-11-28 10:56:00,12,343,4,3807.15,1634,408.5,951.7875,5,4,5,545,Loyal
12669.0,2011-07-12 09:54:00,151,105,3,2744.0299999999997,1115,371.6666666666667,914.6766666666666,2,3,5,235,Others
12670.0,2011-11-29 15:23:00,10,222,5,2996.05,1397,279.4,599.21,5,4,5,545,Loyal
12672.0,2011-01-14 09:20:00,330,0,1,225.89999999999998,78,78.0,225.89999999999998,1,1,1,111,At Risk
12673.0,2011-12-04 13:55:00,5,321,2,610.52,351,175.5,305.26,5,2,3,523,New Customer
12674.0,2011-11-01 12:12:00,39,169,4,1970.6,1133,283.25,492.65,3,4,4,344,Others
12676.0,2011-11-15 12:25:00,25,286,6,1331.39,670,111.66666666666667,221.89833333333334,4,5,4,454,Loyal
12678.0,2011-10-28 13:04:00,42,311,12,17628.46,10923,910.25,1469.0383333333332,3,5,5,355,Others
12679.0,2011-10-12 12:30:00,59,225,4,1113.02,554,138.5,278.255,3,4,4,344,Others
12680.0,2011-12-09 12:50:00,1,112,4,880.81,444,111.0,220.2025,5,4,3,543,Loyal
12681.0,2011-11-25 11:33:00,15,353,22,13787.54,7536,342.54545454545456,626.7063636363637,4,5,5,455,Loyal
12682.0,2011-12-06 10:00:00,4,367,31,12288.22,5575,179.83870967741936,396.3941935483871,5,5,5,555,Champion
12683.0,2011-12-05 16:31:00,4,361,15,8476.57,4987,332.46666666666664,565.1046666666666,5,5,5,555,Champion
12684.0,2011-12-02 09:53:00,8,205,7,2283.63,1985,283.57142857142856,326.23285714285714,5,5,5,555,Champion
12685.0,2011-11-11 13:46:00,28,65,6,2863.08,1523,253.83333333333334,477.18,4,5,5,455,Loyal
12686.0,2010-12-03 09:51:00,372,0,1,89.14,107,107.0,89.14,1,1,1,111,At Risk
12688.0,2011-08-18 08:49:00,114,0,1,4873.8099999999995,3028,3028.0,4873.8099999999995,2,1,5,215,At Risk
12689.0,2011-11-14 08:31:00,26,101,2,1247.61,628,314.0,623.805,4,2,4,424,Big Spender
12690.0,2011-05-18 09:09:00,206,0,1,389.01,106,106.0,389.01,1,1,2,112,At Risk
12691.0,2011-11-11 16:49:00,28,329,6,1035.8,394,65.66666666666667,172.63333333333333,4,5,4,454,Loyal
12693.0,2011-08-04 17:51:00,127,192,4,855.91,255,63.75,213.9775,2,4,3,243,Others
12694.0,2011-09-30 13:06:00,70,112,2,869.67,509,254.5,434.835,3,2,3,323,Others
12695.0,2011-12-02 13:22:00,7,203,4,582.1,220,55.0,145.525,5,4,3,543,Loyal
12697.0,2011-11-11 08:47:00,29,140,3,957.59,508,169.33333333333334,319.19666666666666,4,3,4,434,Big Spender
12700.0,2011-12-02 10:47:00,8,207,4,4939.99,2967,741.75,1234.9975,5,4,5,545,Loyal
12701.0,2011-09-21 10:47:00,80,162,2,797.71,678,339.0,398.855,2,2,3,223,At Risk
12702.0,2011-11-20 10:36:00,20,0,1,219.0,53,53.0,219.0,4,1,1,411,Others
12703.0,2011-09-29 17:52:00,71,0,1,283.55,164,164.0,283.55,3,1,2,312,Others
12704.0,2011-12-02 13:15:00,7,162,8,2340.84,1006,125.75,292.605,5,5,5,555,Champion
12705.0,2011-11-24 13:17:00,15,341,9,6868.29,3997,444.1111111111111,763.1433333333333,4,5,5,455,Loyal
12707.0,2011-02-21 08:38:00,292,0,1,603.42,256,256.0,603.42,1,1,3,113,At Risk
12708.0,2011-11-10 09:52:00,30,338,10,2712.91,1307,130.7,271.291,4,5,5,455,Loyal
12709.0,2011-11-24 15:38:00,15,351,15,9736.52,3936,262.4,649.1013333333334,4,5,5,455,Loyal
12710.0,2011-09-04 12:00:00,97,104,3,1149.02,851,283.6666666666667,383.00666666666666,2,3,4,234,Others
12712.0,2011-11-11 08:19:00,29,342,13,4396.13,1062,81.6923076923077,338.1638461538462,4,5,5,455,Loyal
12713.0,2011-12-09 12:16:00,1,0,1,848.55,508,508.0,848.55,5,1,3,513,New Customer
12714.0,2011-11-30 15:43:00,9,285,5,4708.86,3069,613.8,941.7719999999999,5,4,5,545,Loyal
12715.0,2011-08-25 15:22:00,106,0,1,353.86,197,197.0,353.86,2,1,2,212,At Risk
12716.0,2011-12-06 08:55:00,4,129,2,1053.49,708,354.0,526.745,5,2,4,524,Big Spender
12717.0,2011-07-11 14:47:00,151,94,2,1030.98,506,253.0,515.49,2,2,4,224,At Risk
12718.0,2011-09-29 16:38:00,71,0,1,238.25,203,203.0,238.25,3,1,1,311,Others
12719.0,2011-12-04 13:45:00,5,59,2,644.95,374,187.0,322.475,5,2,3,523,New Customer
12720.0,2011-12-07 08:03:00,3,366,25,5781.73,4672,186.88,231.26919999999998,5,5,5,555,Champion
12721.0,2011-11-08 12:13:00,32,323,6,2656.13,1959,326.5,442.68833333333333,4,5,5,455,Loyal
12722.0,2011-09-15 14:50:00,85,65,4,997.63,566,141.5,249.4075,2,4,4,244,Others
12723.0,2011-12-06 10:19:00,4,61,5,725.07,434,86.8,145.014,5,4,3,543,Loyal
12724.0,2011-12-04 16:02:00,5,327,4,1031.41,445,111.25,257.8525,5,4,4,544,Loyal
12725.0,2010-12-03 15:45:00,371,0,1,427.8,164,164.0,427.8,1,1,2,112,At Risk
12726.0,2011-11-11 13:35:00,28,329,7,2609.1,3143,449.0,372.7285714285714,4,5,5,455,Loyal
12727.0,2011-11-29 11:46:00,11,309,7,3980.7,2098,299.7142857142857,568.6714285714286,5,5,5,555,Champion
12728.0,2011-09-29 15:31:00,71,261,4,836.33,419,104.75,209.0825,3,4,3,343,Others
12729.0,2011-08-18 11:40:00,114,0,1,453.01,233,233.0,453.01,2,1,2,212,At Risk
12731.0,2011-11-16 11:59:00,24,341,12,18895.91,8437,703.0833333333334,1574.6591666666666,4,5,5,455,Loyal
12732.0,2011-06-13 11:33:00,180,0,1,236.26000000000002,111,111.0,236.26000000000002,1,1,1,111,At Risk
12733.0,2011-04-19 16:19:00,234,0,1,383.95,137,137.0,383.95,1,1,2,112,At Risk
12734.0,2010-12-22 12:47:00,353,0,1,110.39999999999999,88,88.0,110.39999999999999,1,1,1,111,At Risk
12735.0,2011-01-28 13:37:00,315,21,2,779.5699999999999,368,184.0,389.78499999999997,1,2,3,123,At Risk
12736.0,2011-01-11 07:57:00,333,0,1,234.0,173,173.0,234.0,1,1,1,111,At Risk
12738.0,2010-12-02 18:27:00,372,0,1,155.35,148,148.0,155.35,1,1,1,111,At Risk
12739.0,2011-09-22 13:00:00,78,20,2,1013.04,486,243.0,506.52,2,2,4,224,At Risk
12740.0,2011-10-07 10:44:00,64,0,1,427.6,342,342.0,427.6,3,1,2,312,Others
12743.0,2011-07-28 16:21:00,134,0,2,546.43,319,159.5,273.215,2,2,3,223,At Risk
12744.0,2011-10-19 11:18:00,52,266,7,21279.29,5241,748.7142857142857,3039.8985714285714,3,5,5,355,Others
12747.0,2011-12-07 14:34:00,2,366,11,4196.01,1275,115.9090909090909,381.4554545454546,5,5,5,555,Champion
12748.0,2011-12-09 12:20:00,1,372,209,33719.73,25747,123.19138755980862,161.3384210526316,5,5,5,555,Champion
12749.0,2011-12-06 09:56:00,4,209,5,4090.88,1471,294.2,818.176,5,4,5,545,Loyal
12750.0,2011-08-03 09:13:00,129,0,1,275.88,137,137.0,275.88,2,1,2,212,At Risk
12752.0,2011-09-19 13:32:00,81,0,1,4366.78,2262,2262.0,4366.78,2,1,5,215,At Risk
12753.0,2011-11-17 10:52:00,23,339,6,21429.39,11421,1903.5,3571.565,4,5,5,455,Loyal
12754.0,2011-04-18 09:00:00,236,72,3,3010.74,6481,2160.3333333333335,1003.5799999999999,1,3,5,135,Others
12755.0,2011-03-04 12:42:00,281,85,2,3811.95,1491,745.5,1905.975,1,2,5,125,At Risk
12756.0,2011-09-14 09:31:00,87,0,1,112.07999999999998,144,144.0,112.07999999999998,2,1,1,211,At Risk
12757.0,2011-11-24 12:30:00,16,195,13,7857.1,2402,184.76923076923077,604.3923076923077,4,5,5,455,Loyal
12758.0,2011-08-15 10:22:00,117,159,2,2791.59,2135,1067.5,1395.795,2,2,5,225,At Risk
12759.0,2011-10-18 14:49:00,52,223,3,1531.44,902,300.6666666666667,510.48,3,3,4,334,Others
12762.0,2011-12-02 10:23:00,8,17,2,1898.52,1227,613.5,949.26,5,2,4,524,Big Spender
12763.0,2011-07-24 14:12:00,138,230,2,494.08,316,158.0,247.04,2,2,3,223,At Risk
12764.0,2011-01-27 10:19:00,317,0,1,1693.88,386,386.0,1693.88,1,1,4,114,At Risk
12766.0,2011-12-06 08:46:00,4,362,7,6989.63,3646,520.8571428571429,998.5185714285715,5,5,5,555,Champion
12769.0,2011-04-15 10:25:00,239,0,1,1143.6,356,356.0,1143.6,1,1,4,114,At Risk
12770.0,2011-05-13 09:33:00,211,0,1,1351.45,743,743.0,1351.45,1,1,4,114,At Risk
12772.0,2011-10-11 09:19:00,60,0,1,892.47,556,556.0,892.47,3,1,3,313,Others
12775.0,2011-11-22 16:33:00,17,294,5,1386.04,877,175.4,277.20799999999997,4,4,4,444,Loyal
12778.0,2011-11-20 11:30:00,20,292,6,822.23,825,137.5,137.03833333333333,4,5,3,453,Loyal
12779.0,2011-11-02 11:43:00,38,333,8,3981.36,2024,253.0,497.67,3,5,5,355,Others
12781.0,2011-10-07 10:37:00,64,221,2,826.74,671,335.5,413.37,3,2,3,323,Others
12782.0,2011-12-05 09:16:00,5,352,5,2330.92,1086,217.2,466.184,5,4,5,545,Loyal
12783.0,2011-12-07 15:56:00,2,73,6,2225.91,624,104.0,370.98499999999996,5,5,5,555,Champion
12784.0,2011-11-30 15:38:00,9,6,2,574.42,300,150.0,287.21,5,2,3,523,New Customer
12785.0,2010-12-10 13:48:00,364,0,1,311.95,131,131.0,311.95,1,1,2,112,At Risk
12787.0,2011-11-30 08:44:00,10,182,3,463.66,261,87.0,154.55333333333334,5,3,2,532,New Customer
12789.0,2011-10-05 13:34:00,65,0,1,91.85,4,4.0,91.85,3,1,1,311,Others
12790.0,2011-05-31 14:14:00,192,0,1,324.92,166,166.0,324.92,1,1,2,112,At Risk
12791.0,2010-12-01 11:27:00,374,0,1,192.60000000000002,97,97.0,192.60000000000002,1,1,1,111,At Risk
12792.0,2011-03-28 11:36:00,257,0,1,400.53999999999996,217,217.0,400.53999999999996,1,1,2,112,At Risk
12793.0,2011-01-09 12:12:00,335,36,2,545.48,295,147.5,272.74,1,2,3,123,At Risk
12794.0,2011-10-17 14:54:00,53,45,2,860.41,592,296.0,430.205,3,2,3,323,Others
12795.0,2011-11-21 10:27:00,19,0,1,430.48,68,68.0,430.48,4,1,2,412,Others
12797.0,2010-12-09 10:55:00,366,0,1,254.03,118,118.0,254.03,1,1,2,112,At Risk
12798.0,2011-11-29 15:52:00,10,160,3,6977.04,5256,1752.0,2325.68,5,3,5,535,Big Spender
12802.0,2011-06-06 09:36:00,187,0,1,427.58,314,314.0,427.58,1,1,2,112,At Risk
12808.0,2011-11-03 10:05:00,37,331,3,483.65000000000003,188,62.666666666666664,161.21666666666667,3,3,2,332,Others
12809.0,2011-06-15 10:51:00,178,0,1,489.31,220,220.0,489.31,2,1,2,212,At Risk
12811.0,2011-03-24 09:42:00,261,23,3,514.85,230,76.66666666666667,171.61666666666667,1,3,3,133,Others
12812.0,2011-10-26 09:54:00,45,0,1,229.64000000000001,164,164.0,229.64000000000001,3,1,1,311,Others
12814.0,2011-08-30 12:11:00,102,0,1,125.92,49,49.0,125.92,2,1,1,211,At Risk
12815.0,2011-07-15 10:21:00,148,50,2,1063.46,379,189.5,531.73,2,2,4,224,At Risk
12816.0,2011-09-05 12:41:00,96,80,2,572.2,128,64.0,286.1,2,2,3,223,At Risk
12817.0,2011-03-03 16:28:00,281,0,1,166.04,53,53.0,166.04,1,1,1,111,At Risk
12818.0,2011-03-23 12:06:00,262,0,1,1542.08,929,929.0,1542.08,1,1,4,114,At Risk
12820.0,2011-12-06 15:12:00,3,323,4,942.34,722,180.5,235.585,5,4,4,544,Loyal
12821.0,2011-05-09 15:51:00,214,0,1,92.72,70,70.0,92.72,1,1,1,111,At Risk
12822.0,2011-09-30 10:04:00,71,16,2,948.88,550,275.0,474.44,3,2,4,324,Others
12823.0,2011-09-26 07:35:00,75,221,5,1759.5,230,46.0,351.9,2,4,4,244,Others
12824.0,2011-10-11 12:49:00,60,0,1,397.12,232,232.0,397.12,3,1,2,312,Others
12826.0,2011-12-07 10:25:00,3,362,7,1474.72,1058,151.14285714285714,210.67428571428573,5,5,4,554,Loyal
12827.0,2011-12-04 12:17:00,6,38,3,430.15000000000003,197,65.66666666666667,143.38333333333335,5,3,2,532,New Customer
12828.0,2011-12-07 08:45:00,3,127,6,1018.71,494,82.33333333333333,169.785,5,5,4,554,Loyal
12829.0,2011-01-07 11:13:00,337,23,2,293.0,376,188.0,146.5,1,2,2,122,At Risk
12830.0,2011-11-02 11:54:00,38,134,6,6814.64,9848,1641.3333333333333,1135.7733333333333,3,5,5,355,Others
12831.0,2011-03-22 13:02:00,262,0,1,215.05,135,135.0,215.05,1,1,1,111,At Risk
12832.0,2011-11-07 13:30:00,32,65,2,383.03,195,97.5,191.515,4,2,2,422,Others
12833.0,2011-07-17 13:46:00,145,0,1,417.38,156,156.0,417.38,2,1,2,212,At Risk
12834.0,2011-03-02 09:49:00,283,0,1,312.38,110,110.0,312.38,1,1,2,112,At Risk
12836.0,2011-10-11 15:10:00,59,252,4,2612.86,1064,266.0,653.215,3,4,5,345,Others
12837.0,2011-06-19 16:07:00,173,0,1,134.1,24,24.0,134.1,2,1,1,211,At Risk
12838.0,2011-11-06 12:20:00,34,340,2,683.13,359,179.5,341.565,3,2,3,323,Others
12839.0,2011-12-07 12:33:00,3,364,14,5591.42,3807,271.92857142857144,399.38714285714286,5,5,5,555,Champion
12840.0,2011-07-19 09:29:00,144,82,4,2726.77,1511,377.75,681.6925,2,4,5,245,Others
12841.0,2011-12-05 11:13:00,5,367,25,4022.35,2757,110.28,160.894,5,5,5,555,Champion
12842.0,2011-09-30 15:33:00,70,238,2,1118.99,547,273.5,559.495,3,2,4,324,Others
12843.0,2011-10-05 12:09:00,66,198,8,1702.26,781,97.625,212.7825,3,5,4,354,Others
12844.0,2011-11-10 13:31:00,29,101,2,325.96000000000004,125,62.5,162.98000000000002,4,2,2,422,Others
12845.0,2011-03-17 13:34:00,267,22,4,354.09,204,51.0,88.5225,1,4,2,142,Others
12847.0,2011-11-17 13:16:00,22,0,1,871.54,909,909.0,871.54,4,1,3,413,Others
12849.0,2011-11-08 13:41:00,31,237,2,1050.8899999999999,623,311.5,525.4449999999999,4,2,4,424,Big Spender
12851.0,2011-09-04 12:41:00,97,0,1,135.18,109,109.0,135.18,2,1,1,211,At Risk
12852.0,2011-02-18 08:47:00,295,0,1,311.55,149,149.0,311.55,1,1,2,112,At Risk
12853.0,2011-07-28 11:29:00,135,181,6,1957.1000000000001,800,133.33333333333334,326.18333333333334,2,5,4,254,Others
12854.0,2011-09-22 12:15:00,79,239,3,1324.5,627,209.0,441.5,2,3,4,234,Others
12855.0,2010-12-02 09:37:00,373,0,1,38.1,30,30.0,38.1,1,1,1,111,At Risk
12856.0,2011-12-02 10:52:00,8,55,6,2179.93,1079,179.83333333333334,363.32166666666666,5,5,5,555,Champion
12857.0,2011-05-13 10:20:00,211,91,2,1106.4,343,171.5,553.2,1,2,4,124,At Risk
12863.0,2011-10-18 14:15:00,52,0,1,521.2,188,188.0,521.2,3,1,3,313,Others
12864.0,2011-07-24 13:03:00,138,0,1,147.12,216,216.0,147.12,2,1,1,211,At Risk
12865.0,2011-11-13 14:31:00,26,97,2,1568.23,925,462.5,784.115,4,2,4,424,Big Spender
12866.0,2011-03-01 14:11:00,283,0,1,559.12,171,171.0,559.12,1,1,3,113,At Risk
12867.0,2011-11-13 15:30:00,26,333,7,4036.82,4298,614.0,576.6885714285714,4,5,5,455,Loyal
12868.0,2011-06-07 10:42:00,186,187,6,1607.0600000000002,928,154.66666666666666,267.84333333333336,1,5,4,154,Others
12871.0,2011-09-16 15:07:00,84,123,2,380.64,200,100.0,190.32,2,2,2,222,At Risk
12872.0,2011-01-17 10:52:00,327,38,2,599.97,319,159.5,299.985,1,2,3,123,At Risk
12873.0,2011-03-02 14:58:00,282,0,1,374.0,128,128.0,374.0,1,1,2,112,At Risk
12875.0,2011-07-19 15:30:00,143,219,2,343.2300000000001,2019,1009.5,171.61500000000004,2,2,2,222,At Risk
12876.0,2011-10-13 12:26:00,58,138,2,2218.02,1941,970.5,1109.01,3,2,5,325,Others
12877.0,2011-12-06 10:30:00,4,354,12,1535.77,1178,98.16666666666667,127.98083333333334,5,5,4,554,Loyal
12878.0,2011-04-17 13:07:00,236,29,2,854.99,547,273.5,427.495,1,2,3,123,At Risk
12879.0,2011-10-26 12:24:00,45,47,3,573.22,370,123.33333333333333,191.07333333333335,3,3,3,333,Others
12881.0,2011-03-09 11:44:00,276,0,1,298.0,21,21.0,298.0,1,1,2,112,At Risk
12882.0,2011-11-30 16:18:00,9,24,2,1463.04,246,123.0,731.52,5,2,4,524,Big Spender
12883.0,2011-11-15 09:32:00,25,64,4,703.47,196,49.0,175.8675,4,4,3,443,Loyal
12884.0,2011-09-12 13:10:00,88,0,1,309.05,43,43.0,309.05,2,1,2,212,At Risk
12885.0,2011-10-07 13:40:00,63,60,3,1175.22,655,218.33333333333334,391.74,3,3,4,334,Others
12886.0,2011-10-03 10:09:00,68,151,2,1378.4,770,385.0,689.2,3,2,4,324,Others
12888.0,2011-05-09 16:02:00,214,41,2,354.12,76,38.0,177.06,1,2,2,122,At Risk
12890.0,2011-11-15 17:26:00,24,0,1,380.46999999999997,259,259.0,380.46999999999997,4,1,2,412,Others
12891.0,2011-06-07 12:31:00,186,107,3,331.0,950,316.6666666666667,110.33333333333333,1,3,2,132,Others
12893.0,2011-11-09 12:34:00,31,0,1,188.14,96,96.0,188.14,4,1,1,411,Others
12895.0,2011-10-28 13:51:00,42,44,2,372.8,210,105.0,186.4,3,2,2,322,Others
12897.0,2011-05-19 12:13:00,205,97,2,216.5,110,55.0,108.25,1,2,1,121,At Risk
12901.0,2011-12-01 10:07:00,9,261,28,17654.54,23075,824.1071428571429,630.5192857142857,5,5,5,555,Champion
12902.0,2011-03-20 12:06:00,265,0,1,138.68,66,66.0,138.68,1,1,1,111,At Risk
12904.0,2011-11-21 14:34:00,18,154,2,509.58,302,151.0,254.79,4,2,3,423,Others
12906.0,2011-11-28 09:55:00,12,66,5,2919.81,1749,349.8,583.962,5,4,5,545,Loyal
12908.0,2011-06-16 15:39:00,176,136,2,750.0,1200,600.0,375.0,2,2,3,223,At Risk
12909.0,2011-10-31 12:43:00,40,213,5,2178.67,1280,256.0,435.73400000000004,3,4,5,345,Others
12910.0,2011-11-16 14:28:00,23,218,8,3075.04,1692,211.5,384.38,4,5,5,455,Loyal
12912.0,2011-12-07 08:55:00,3,37,5,1662.3,670,134.0,332.46,5,4,4,544,Loyal
12913.0,2011-12-05 12:11:00,5,363,5,2483.63,1419,283.8,496.726,5,4,5,545,Loyal
12915.0,2011-07-14 11:34:00,149,223,2,363.65,93,46.5,181.825,2,2,2,222,At Risk
12916.0,2011-07-24 10:35:00,139,181,4,3006.15,1119,279.75,751.5375,2,4,5,245,Others
12917.0,2011-08-03 16:42:00,128,0,1,594.0,120,120.0,594.0,2,1,3,213,At Risk
12919.0,2011-12-01 13:47:00,8,161,6,1335.19,673,112.16666666666667,222.53166666666667,5,5,4,554,Loyal
12920.0,2011-11-22 15:05:00,17,0,1,164.23,129,129.0,164.23,4,1,1,411,Others
12921.0,2011-11-30 16:22:00,9,364,37,16587.09,9526,257.4594594594595,448.29972972972973,5,5,5,555,Champion
12922.0,2011-07-01 15:35:00,161,0,1,405.38,370,370.0,405.38,2,1,2,212,At Risk
12923.0,2011-10-06 16:20:00,64,0,1,176.97,69,69.0,176.97,3,1,1,311,Others
12924.0,2011-09-12 13:55:00,88,239,4,933.7,481,120.25,233.425,2,4,3,243,Others
12925.0,2011-12-05 11:11:00,5,70,2,694.05,541,270.5,347.025,5,2,3,523,New Customer
12928.0,2011-11-04 14:24:00,35,323,5,2062.7000000000003,1472,294.4,412.5400000000001,3,4,5,345,Others
12929.0,2011-02-01 12:08:00,312,0,1,117.85,37,37.0,117.85,1,1,1,111,At Risk
12930.0,2011-09-22 15:18:00,78,93,2,415.8,252,126.0,207.9,2,2,2,222,At Risk
12931.0,2011-11-18 12:39:00,22,336,15,42055.96,28004,1866.9333333333334,2803.730666666667,4,5,5,455,Loyal
12933.0,2011-11-15 16:38:00,24,259,3,607.53,499,166.33333333333334,202.51,4,3,3,433,Others
12935.0,2011-12-07 17:25:00,2,317,7,2160.7,1853,264.7142857142857,308.6714285714285,5,5,5,555,Champion
12936.0,2011-11-22 17:32:00,17,61,4,1063.9,559,139.75,265.975,4,4,4,444,Loyal
12937.0,2011-11-24 15:05:00,15,252,4,1504.27,1007,251.75,376.0675,4,4,4,444,Loyal
12938.0,2011-11-14 11:21:00,26,0,1,114.14,140,140.0,114.14,4,1,1,411,Others
12939.0,2011-10-06 14:33:00,64,270,8,11581.8,4876,609.5,1447.725,3,5,5,355,Others
12940.0,2011-10-16 12:09:00,55,33,2,913.54,411,205.5,456.77,3,2,3,323,Others
12942.0,2011-07-31 14:39:00,131,234,3,683.9,203,67.66666666666667,227.96666666666667,2,3,3,233,Others
12944.0,2011-11-04 11:04:00,36,319,2,604.51,289,144.5,302.255,3,2,3,323,Others
12945.0,2011-02-24 14:15:00,288,0,1,462.95,165,165.0,462.95,1,1,2,112,At Risk
12947.0,2011-07-19 10:06:00,144,229,6,1603.99,1165,194.16666666666666,267.33166666666665,2,5,4,254,Others
12948.0,2011-11-23 17:10:00,16,248,7,2064.95,1080,154.28571428571428,294.99285714285713,4,5,5,455,Loyal
12949.0,2011-11-09 11:25:00,31,221,8,4167.22,2381,297.625,520.9025,4,5,5,455,Loyal
12950.0,2011-12-07 13:17:00,2,21,3,1843.0,1380,460.0,614.3333333333334,5,3,4,534,Big Spender
12951.0,2011-12-01 12:14:00,9,322,6,1064.07,503,83.83333333333333,177.345,5,5,4,554,Loyal
12952.0,2011-12-04 10:35:00,6,72,4,1387.79,653,163.25,346.9475,5,4,4,544,Loyal
12953.0,2011-11-30 09:24:00,10,0,1,329.85,84,84.0,329.85,5,1,2,512,New Customer
12955.0,2011-12-08 16:29:00,1,266,11,4757.16,3664,333.09090909090907,432.4690909090909,5,5,5,555,Champion
12956.0,2011-02-06 16:08:00,306,0,1,108.07,34,34.0,108.07,1,1,1,111,At Risk
12957.0,2011-11-30 09:53:00,10,329,8,4017.54,2549,318.625,502.1925,5,5,5,555,Champion
12962.0,2011-12-02 15:55:00,7,106,2,266.39,129,64.5,133.195,5,2,2,522,New Customer
12963.0,2011-12-01 12:55:00,8,357,8,1856.63,881,110.125,232.07875,5,5,4,554,Loyal
12965.0,2011-09-11 15:31:00,89,0,1,771.91,283,283.0,771.91,2,1,3,213,At Risk
12966.0,2011-11-30 12:38:00,10,0,1,160.18,75,75.0,160.18,5,1,1,511,New Customer
12967.0,2010-12-16 19:10:00,358,13,2,1660.9,438,219.0,830.45,1,2,4,124,At Risk
12968.0,2011-08-19 15:44:00,112,0,1,135.95,73,73.0,135.95,2,1,1,211,At Risk
12970.0,2011-12-02 14:30:00,7,315,4,452.24,310,77.5,113.06,5,4,2,542,Loyal
12971.0,2011-12-06 12:20:00,4,368,86,11189.91,9289,108.01162790697674,130.11523255813952,5,5,5,555,Champion
12974.0,2011-05-26 09:33:00,198,0,1,144.8,24,24.0,144.8,1,1,1,111,At Risk
12976.0,2011-05-12 09:55:00,212,0,1,738.6,561,561.0,738.6,1,1,3,113,At Risk
12977.0,2011-07-06 16:40:00,156,0,1,39.239999999999995,12,12.0,39.239999999999995,2,1,1,211,At Risk
12980.0,2011-07-05 09:34:00,158,200,9,7374.900000000001,886,98.44444444444444,819.4333333333334,2,5,5,255,Others
12981.0,2011-11-10 12:00:00,30,103,2,372.21999999999997,242,121.0,186.10999999999999,4,2,2,422,Others
12982.0,2011-04-11 11:51:00,243,0,1,390.54,288,288.0,390.54,1,1,2,112,At Risk
12984.0,2011-11-21 12:37:00,19,0,1,97.5,26,26.0,97.5,4,1,1,411,Others
12985.0,2011-12-09 10:46:00,1,27,2,1239.38,1533,766.5,619.69,5,2,4,524,Big Spender
12987.0,2011-09-27 12:03:00,74,124,2,558.7,219,109.5,279.35,2,2,3,223,At Risk
12988.0,2011-02-20 14:31:00,292,0,1,535.32,136,136.0,535.32,1,1,3,113,At Risk
12989.0,2011-12-06 15:28:00,3,361,15,6924.110000000001,2943,196.2,461.6073333333334,5,5,5,555,Champion
12990.0,2011-11-08 13:01:00,31,278,3,409.5,200,66.66666666666667,136.5,4,3,2,432,Others
12991.0,2011-11-16 15:34:00,23,89,2,503.76,405,202.5,251.88,4,2,3,423,Others
12993.0,2011-11-16 15:49:00,23,275,4,414.76,240,60.0,103.69,4,4,2,442,Loyal
12994.0,2011-12-05 15:43:00,4,264,3,974.4200000000001,459,153.0,324.8066666666667,5,3,4,534,Big Spender
12995.0,2011-09-15 15:44:00,85,0,1,211.32,108,108.0,211.32,2,1,1,211,At Risk
12997.0,2011-11-17 15:47:00,22,294,4,1226.89,664,166.0,306.7225,4,4,4,444,Loyal
12999.0,2011-05-27 13:24:00,196,49,3,455.88,342,114.0,151.96,1,3,2,132,Others
13000.0,2011-08-25 10:43:00,107,258,3,534.85,379,126.33333333333333,178.28333333333333,2,3,3,233,Others
13001.0,2011-12-05 14:51:00,4,322,13,9818.82,5505,423.46153846153845,755.2938461538462,5,5,5,555,Champion
13002.0,2011-01-25 15:18:00,318,0,1,120.94999999999999,73,73.0,120.94999999999999,1,1,1,111,At Risk
13003.0,2011-08-26 10:50:00,106,109,3,149.05,103,34.333333333333336,49.68333333333334,2,3,1,231,Others
13004.0,2011-11-28 11:27:00,12,346,18,5655.91,4822,267.8888888888889,314.21722222222223,5,5,5,555,Champion
13005.0,2011-06-19 10:53:00,174,72,2,513.7,172,86.0,256.85,2,2,3,223,At Risk
13006.0,2011-10-14 13:49:00,56,0,1,81.57,55,55.0,81.57,3,1,1,311,Others
13008.0,2011-01-20 14:24:00,323,0,1,229.46999999999997,175,175.0,229.46999999999997,1,1,1,111,At Risk
13011.0,2010-12-02 17:22:00,372,0,1,50.550000000000004,13,13.0,50.550000000000004,1,1,1,111,At Risk
13012.0,2011-11-30 13:05:00,9,285,8,1661.8400000000001,824,103.0,207.73000000000002,5,5,4,554,Loyal
13013.0,2011-12-08 15:01:00,1,370,13,4810.9400000000005,2224,171.07692307692307,370.07230769230773,5,5,5,555,Champion
13014.0,2011-11-29 12:27:00,11,270,10,3466.2799999999997,905,90.5,346.628,5,5,5,555,Champion
13015.0,2011-10-17 13:19:00,53,195,5,3346.28,1617,323.4,669.2560000000001,3,4,5,345,Others
